Date,Ticker,Close,High,Low,Open,Volume,Daily_Return
2023-01-11,NVDA,15.987897872924805,16.014876192289563,15.550256780646997,15.827030400645958,353285000,0.005782769497108875
2023-01-11,TSLA,123.22000122070312,125.94999694824219,120.51000213623047,122.08999633789062,183810800,0.036769060182475055
2023-01-11,WMT,47.16606140136719,47.18219954637193,46.714185953664966,47.04018460908707,14834700,0.008767184891507851
2023-01-12,AAPL,131.70396423339844,132.5430854442494,129.75915527463124,132.16795510561155,71379600,-0.0005993149792734576
2023-01-12,AMZN,95.2699966430664,97.19000244140625,93.5,96.93000030517578,85254800,0.0018929468094222024
2023-01-12,GOOGL,90.58672332763672,91.32231725818158,89.2149529649027,90.93464286036736,30258100,-0.004261335523166543
2023-01-12,GS,346.6393737792969,346.7892996290832,339.73357696003296,343.1724064171387,2103100,0.014980114441594194
2023-01-12,JPM,131.77407836914062,133.06829183840924,131.5190094555401,132.25586239283487,11001700,-0.0010027052682745063
2023-01-12,MSFT,233.76026916503906,235.1225878893982,228.9088472303744,230.57499017345114,27269500,0.011621517038085782
2023-01-12,NFLX,330.1300048828125,332.95001220703125,323.1400146484375,332.5,10856200,0.008769770309678071
2023-01-12,NVDA,16.497482299804688,16.62337859607864,15.479316490900496,16.086819482461305,551409000,0.031873134975602735
2023-01-12,TSLA,123.55999755859375,124.12999725341797,117.0,122.55999755859375,169400900,0.0027592625752506095
2023-01-12,WMT,46.74000930786133,47.259665704518014,46.60444741200039,47.256437336752825,12472800,-0.00903302249217508
2023-01-13,AAPL,133.0366973876953,133.19465493922883,129.97634891095512,130.34161256817276,57809700,0.010119157476042862
2023-01-13,AMZN,98.12000274658203,98.37000274658203,94.12000274658203,94.18000030517578,85549400,0.029915043601747016
2023-01-13,GOOGL,91.57081604003906,91.64039842156852,89.59267425215299,90.30838308154787,26329200,0.010863542429314421
2023-01-13,GS,350.44366455078125,350.771625570918,339.5367945271898,340.5956262172782,3310200,0.010974779725705819
2023-01-13,JPM,135.09934997558594,135.55280899750744,127.343496877968,128.09924749975966,20200000,0.025234641346761455
2023-01-13,MSFT,234.46591186523438,234.60312327325482,230.2417446380463,232.2803248107226,21333300,0.0030186596837682433
2023-01-13,NFLX,332.82000732421875,336.6499938964844,328.8900146484375,329.9700012207031,8286800,0.008148312487867182
2023-01-13,NVDA,16.885168075561523,16.908149966282853,16.151769612951313,16.264676083960047,447287000,0.023499693390271137
2023-01-13,TSLA,122.4000015258789,122.62999725341797,115.5999984741211,116.55000305175781,180714100,-0.009388119582672827
2023-01-13,WMT,46.894935607910156,47.066002153926966,46.433378770426785,46.972397961868495,13699800,0.003314639905789951
2023-01-17,AAPL,134.20159912109375,135.53432625738486,132.41474784548592,133.10579321952497,63646600,0.0087562436250479
2023-01-17,AMZN,96.05000305175781,98.88999938964844,95.7300033569336,98.68000030517578,72755000,-0.02109661268732821
2023-01-17,GOOGL,90.74576568603516,91.70004163197335,89.51316020385387,91.51117191070365,32602400,-0.0090099705308202
2023-01-17,GS,327.8803405761719,343.68778094049424,322.3331985310887,341.82310142270273,14448300,-0.06438502463308138
2023-01-17,JPM,133.01161193847656,133.71066940836005,131.52845000365198,133.3611406734183,14292900,-0.015453353679989235
2023-01-17,MSFT,235.5635986328125,236.11244421957366,232.36850975214904,233.23098993415692,29831300,0.004681647574462877
2023-01-17,NFLX,326.2200012207031,332.5,323.6000061035156,331.0799865722656,9247000,-0.019830556932492915
2023-01-17,NVDA,17.68750762939453,17.713487319827372,16.885165521758307,16.885165521758307,511102000,0.04751741589082914
2023-01-17,TSLA,131.49000549316406,131.6999969482422,125.0199966430664,125.69999694824219,186477000,0.07426473736900463
2023-01-17,WMT,46.61090087890625,47.030500041377195,46.54311993035752,46.89493814427973,15122400,-0.006056831624180692
2023-01-18,AAPL,133.48095703125,136.83747220518643,133.3032510170013,135.0703691429246,69672800,-0.005369847263842931
2023-01-18,AMZN,95.45999908447266,99.31999969482422,95.37999725341797,97.25,79570400,-0.006142675153973931
2023-01-18,GOOGL,90.57678985595703,92.24677482098227,90.09964804427332,91.59070577790615,29116700,-0.0018620795009075541
2023-01-18,GS,327.1026306152344,332.443628658771,325.8938730083517,326.3811392102698,5585200,-0.00237193227130017
2023-01-18,JPM,129.01560974121094,132.94548754444335,128.8644567140396,131.2356103669625,13392600,-0.03004250635736938
2023-01-18,MSFT,231.11402893066406,237.55319978230224,230.82981063027438,236.75933268112436,30028700,-0.018889037728975544
2023-01-18,NFLX,326.3299865722656,330.0799865722656,321.25,326.75,7814100,0.0003371508526484046
2023-01-18,NVDA,17.362775802612305,17.858368155388927,17.267852350964912,17.652537414377978,439624000,-0.018359388647983477
2023-01-18,TSLA,128.77999877929688,136.67999267578125,127.01000213623047,136.55999755859375,195680300,-0.020609982513142944
2023-01-18,WMT,45.45861053466797,46.559247295588186,45.342415177456616,46.54310915413616,22674300,-0.024721477648155687
2023-01-19,AAPL,133.54017639160156,134.50763996952077,132.05935833689125,132.3653916580124,58280400,0.000443653998807525
2023-01-19,AMZN,93.68000030517578,95.44000244140625,92.86000061035156,94.73999786376953,69002700,-0.01864654092151996
2023-01-19,GOOGL,92.49527740478516,93.05193648946374,90.08969868047147,90.17916608131551,37000400,0.021180785407377112
2023-01-19,GS,328.65814208984375,329.9793371972671,323.7575413945449,324.2354283853303,3100400,0.004755423310670581
2023-01-19,JPM,127.29624938964844,128.38263090982247,126.20041179807308,127.83472652877776,13303400,-0.013326762203514142
2023-01-19,MSFT,227.31129455566406,230.82981397653035,226.08618729413027,229.12445928470314,28623000,-0.016453931388738186
2023-01-19,NFLX,315.7799987792969,324.8900146484375,313.3900146484375,322.57000732421875,18008200,-0.03232920119840854
2023-01-19,NVDA,16.751272201538086,17.182919592747304,16.717301550134714,17.022050215153467,452932000,-0.03521923038263364
2023-01-19,TSLA,127.16999816894531,129.99000549316406,124.30999755859375,127.26000213623047,170291900,-0.012501946153228194
2023-01-19,WMT,44.80985641479492,45.68132727638803,44.79694294450458,45.63614121172507,17342100,-0.014271314328410667
2023-01-20,AAPL,136.10690307617188,136.25499390289588,132.50358558076502,133.55002780951733,80223600,0.019220632725865938
2023-01-20,AMZN,97.25,97.3499984741211,93.19999694824219,93.86000061035156,67481500,0.03810845093076898
2023-01-20,GOOGL,97.43563842773438,97.7139755439256,94.45352329516994,94.5330481855103,63191100,0.05341203531212546
2023-01-20,GS,320.3092041015625,330.063533680974,316.90783507700525,327.8334334061718,11247200,-0.025403107116691914
2023-01-20,JPM,127.60801696777344,127.99534117240839,126.16265046242368,127.68359347707381,13092500,0.002449149755942015
2023-01-20,MSFT,235.4362030029297,235.94585178667532,229.8399067203441,230.18294271909866,35389800,0.035743531632019154
2023-01-20,NFLX,342.5,344.0,332.6300048828125,336.7900085449219,28430300,0.08461587600226106
2023-01-20,NVDA,17.82439613342285,17.84138241393569,16.811226343623662,16.997072985244962,564967000,0.06406223473499706
2023-01-20,TSLA,133.4199981689453,133.50999450683594,127.3499984741211,128.67999267578125,138858100,0.0491468120625187
2023-01-20,WMT,45.36178970336914,45.439252057273094,44.596829104476114,44.99383336441809,29543100,0.012317229572554211
2023-01-23,AAPL,139.3054962158203,141.4872415250396,136.136538833656,136.3537266947968,81760300,0.023500594513258033
2023-01-23,AMZN,97.5199966430664,97.77999877929688,95.86000061035156,97.55999755859375,76501100,0.002776315095798454
2023-01-23,GOOGL,99.1950912475586,99.44360084355391,96.9187424381722,97.36605667739936,40005100,0.01805759009963448
2023-01-23,GS,327.1495056152344,327.54303599175915,314.9870378404265,320.15000082126517,4915700,0.021355307390739098
2023-01-23,JPM,129.6768798828125,130.32871466774836,127.36240512443881,127.64579901811061,10487100,0.016212640586378946
2023-01-23,MSFT,237.74920654296875,240.28762508379944,234.87754747647304,236.2986837989115,31934000,0.009824332496605415
2023-01-23,NFLX,357.4200134277344,362.25,340.6300048828125,341.7200012207031,15646900,0.043562083000684204
2023-01-23,NVDA,19.17728614807129,19.22924361779151,17.803411956257197,18.049208922830783,655163000,0.07590102938251064
2023-01-23,TSLA,143.75,145.3800048828125,134.27000427246094,135.8699951171875,203119200,0.07742468874848996
2023-01-23,WMT,46.03959655761719,46.15902029625418,45.252044817343396,45.33596390175445,13149900,0.014942242329510691
2023-01-24,AAPL,140.7073516845703,141.32930018220668,138.50587272731724,138.51573942626007,66435100,0.010063174151995868
2023-01-24,AMZN,96.31999969482422,98.08999633789062,96.0,96.93000030517578,66929500,-0.012305137300550828
2023-01-24,GOOGL,97.1175537109375,99.01617079422424,96.62053448501887,97.51517060845472,33078500,-0.020943955093868927
2023-01-24,GS,326.3904724121094,328.2363933889539,318.58514884734,318.58514884734,2372000,-0.0023201416786419182
2023-01-24,JPM,130.79161071777344,132.52982733064547,127.53245096495172,128.87390168236905,6945000,0.008596218816864676
2023-01-24,MSFT,237.21995544433594,239.0919228720018,235.6518271703912,237.67080148298487,40234400,-0.002226089863047176
2023-01-24,NFLX,363.8299865722656,365.6499938964844,355.1400146484375,357.5299987792969,11796500,0.017934007340714375
2023-01-24,NVDA,19.24922752380371,19.47904067584796,18.80459214124059,18.811586379989397,496204000,0.003751384589923079
2023-01-24,TSLA,143.88999938964844,146.5,141.10000610351562,143.0,158699100,0.0009739087975544347
2023-01-24,WMT,46.162254333496094,47.301624388534705,45.510264395174694,47.301624388534705,13669200,0.0026641800765001555
2023-01-25,AAPL,140.04592895507812,140.60863209871746,137.03492861064362,139.08833187727987,65799300,-0.004700697735928738
2023-01-25,AMZN,97.18000030517578,97.23999786376953,91.5199966430664,92.55999755859375,94261600,0.008928577793566816
2023-01-25,GOOGL,94.65234375,95.58674233295737,93.20104850271382,95.00025569559745,42330000,-0.025383773239130325
2023-01-25,GS,327.60858154296875,327.9177839322328,322.2394749295768,323.03594345340656,1985200,0.0037320609325917076
2023-01-25,JPM,131.42454528808594,131.42454528808594,129.6579893177505,130.41374004371755,8967000,0.004839259695931686
2023-01-25,MSFT,235.81845092773438,238.45488418950694,226.30181098777524,229.81052003551318,66526600,-0.005908038023093032
2023-01-25,NFLX,367.9599914550781,368.8999938964844,358.5,360.57000732421875,7766900,0.011351469189558427
2023-01-25,NVDA,19.307178497314453,19.354140898523635,18.56478682693734,18.897514353205867,449537000,0.0030105609920751952
2023-01-25,TSLA,144.42999267578125,146.41000366210938,138.07000732421875,141.91000366210938,192734300,0.003752820129427681
2023-01-25,WMT,45.942771911621094,46.10415705415974,45.31337318012649,45.91049562187028,12491700,-0.00475458629661718
2023-01-26,AAPL,142.11907958984375,142.4053645091988,140.08540973782974,141.33917349067576,54105100,0.014803362370002349
2023-01-26,AMZN,99.22000122070312,99.48999786376953,96.91999816894531,98.23999786376953,68523600,0.02099198301215366
2023-01-26,GOOGL,96.9386215209961,96.98832647460665,94.81137994973582,95.92470568897652,30114000,0.024154476058561247
2023-01-26,GS,332.6122741699219,332.64038348104657,327.50553008394087,329.5763541867181,1919200,0.015273386928348343
2023-01-26,JPM,132.2369842529297,132.31256077240593,130.7065993740909,131.7079630313433,7487600,0.00618179019043108
2023-01-26,MSFT,243.061279296875,243.3651035032085,237.18076447517643,238.79790006917452,33454500,0.030713577926776203
2023-01-26,NFLX,364.8699951171875,369.0199890136719,361.70001220703125,368.7699890136719,8256800,-0.008397642161234398
2023-01-26,NVDA,19.78578758239746,20.149489885366556,19.26221642846413,19.684870441693302,489535000,0.024789178032905257
2023-01-26,TSLA,160.27000427246094,161.4199981689453,154.75999450683594,159.97000122070312,234815100,0.10967259156647335
2023-01-26,WMT,45.900814056396484,46.39787929946625,45.75557074132346,46.16548482405059,15819000,-0.0009132634684150265
2023-01-27,AAPL,144.06385803222656,145.34723680622537,141.25031251687773,141.3292912944412,70555800,0.01368414746278579
2023-01-27,AMZN,102.23999786376953,103.48999786376953,99.52999877929688,99.52999877929688,87775600,0.03043737760442866
2023-01-27,GOOGL,98.77760314941406,99.72193663993366,96.72987879276118,96.72987879276118,33879800,0.01897057745987918
2023-01-27,GS,331.42230224609375,333.5680465596987,329.67005972490756,329.7825255740161,2427400,-0.0035776548739755443
2023-01-27,JPM,132.5581817626953,133.44617339114546,132.01970449255612,132.8321340198694,7489900,0.0024289536817572177
2023-01-27,MSFT,243.21807861328125,244.85481998958946,241.9145627963581,244.03155156466582,26498900,0.0006451019959239357
2023-01-27,NFLX,360.7699890136719,365.9200134277344,360.5899963378906,363.20001220703125,6703500,-0.011236895766665644
2023-01-27,NVDA,20.348325729370117,20.61111088344215,19.389112653490265,19.44606519137818,542142000,0.028431425568983704
2023-01-27,TSLA,177.89999389648438,180.67999267578125,161.1699981689453,162.42999267578125,306590600,0.11000180416824756
2023-01-27,WMT,46.25263214111328,46.63026993038138,45.75234222546458,46.02669440238953,18412800,0.007664746082379548
2023-01-30,AAPL,141.17132568359375,143.68871946900538,141.02324989890042,143.10626796433064,64015300,-0.020078126381883776
2023-01-30,AMZN,100.55000305175781,101.73999786376953,99.01000213623047,101.08999633789062,70691900,-0.01652968356145279
2023-01-30,GOOGL,96.36209106445312,97.7040414731996,95.8253093841722,96.89887274473404,27226200,-0.024454046341934044
2023-01-30,GS,334.9454650878906,339.5087248050473,330.2041701846266,331.03812748749135,3184500,0.010630433793742622
2023-01-30,JPM,131.43402099609375,132.34091047093483,131.2261891550368,131.52848084173436,6729300,-0.008480508344735904
2023-01-30,MSFT,237.87661743164062,240.7090646327135,237.37676413120786,239.64075980634883,25867400,-0.021961612443019085
2023-01-30,NFLX,353.1099853515625,360.95001220703125,352.8599853515625,358.44000244140625,5127600,-0.02123237490749008
2023-01-30,NVDA,19.146310806274414,20.12350875424224,19.13431959512867,19.933665698445655,488611000,-0.05907193245686815
2023-01-30,TSLA,166.66000366210938,179.77000427246094,166.5,178.0500030517578,230878800,-0.06318150994943417
2023-01-30,WMT,45.881439208984375,45.97827176189718,45.59740567260329,45.8717578005852,15897600,-0.008025336395914184
2023-01-31,AAPL,142.44482421875,142.49418783542103,140.46053336332577,140.87516062877287,65874500,0.009020943374935309
2023-01-31,AMZN,103.12999725341797,103.3499984741211,101.13999938964844,101.16000366210938,66527300,0.025658817736008643
2023-01-31,GOOGL,98.2507553100586,98.2905177575421,96.24280100756562,96.29250596289785,29870700,0.019599660247536566
2023-01-31,GS,342.76953125,342.8726177925961,334.38323369290686,336.5383858304487,2311500,0.02335922404579005
2023-01-31,JPM,132.21807861328125,132.32199450817475,130.6026614135268,132.14250210656374,9188700,0.005965408432652364
2023-01-31,MSFT,242.87506103515625,243.01227244971068,238.11184342287675,238.60188632556014,26541100,0.021012757191034348
2023-01-31,NFLX,353.8599853515625,355.95001220703125,348.7099914550781,349.9800109863281,5660700,0.0021239841157516537
2023-01-31,NVDA,19.52100372314453,19.67088052170426,18.93448446657566,19.154303644077466,498017000,0.019569979859896947
2023-01-31,TSLA,173.22000122070312,174.3000030517578,162.77999877929688,164.57000732421875,196813500,0.03936155894904236
2023-01-31,WMT,46.436607360839844,46.43983203469088,45.72328955855449,45.9363138033003,14103600,0.012100059663053386
2023-02-01,AAPL,143.57022094726562,144.73513883503225,139.5127944552672,142.1288999932449,77663600,0.007900579994309709
2023-02-01,AMZN,105.1500015258789,106.23999786376953,101.23999786376953,102.52999877929688,80450100,0.019586971068148662
2023-02-01,GOOGL,99.8312759399414,100.58674724081183,96.99826804156612,98.1215286935083,35531100,0.016086600300374565
2023-02-01,GS,342.6758117675781,345.70238107828874,336.16357345621196,336.48215518437615,2889400,-0.0002734183580439531
2023-02-01,JPM,131.8685302734375,133.08718157597963,130.47984264853739,130.56487522446054,8841800,-0.0026437257560376626
2023-02-01,MSFT,247.7166748046875,250.09827601317127,240.58165169810152,243.0612674641444,31259900,0.019934585909709535
2023-02-01,NFLX,361.989990234375,365.3900146484375,349.9100036621094,353.8599853515625,8005200,0.022975202677226303
2023-02-01,NVDA,20.925857543945312,21.174652363839574,19.5949471433785,19.674881581786316,660477000,0.07196626980482335
2023-02-01,TSLA,181.41000366210938,183.80999755859375,169.92999267578125,173.88999938964844,213806300,0.047280928205116535
2023-02-01,WMT,46.69482421875,46.9982280246961,46.05897237541898,46.368829223756485,12849300,0.005560631419596618
2023-02-02,AAPL,148.89134216308594,149.24672407231745,146.2752209542802,146.9958815985471,118339000,0.0370628475787802
2023-02-02,AMZN,112.91000366210938,114.0,108.87999725341797,110.25,158154200,0.07379935352944922
2023-02-02,GOOGL,107.09769439697266,107.20703922697543,104.9803953489312,105.16926507055616,69883800,0.07278699374134745
2023-02-02,GS,346.1990051269531,349.40360967479353,341.58887778707356,344.8215916469374,2619600,0.010281418292122257
2023-02-02,JPM,131.25450134277344,132.6904261974954,130.36649537228413,132.2558648704332,11822100,-0.004656371989517405
2023-02-02,MSFT,259.3306579589844,259.41886207455775,252.12702275543276,253.66576433894878,39940400,0.046884139565711136
2023-02-02,NFLX,366.8900146484375,368.32000732421875,358.42999267578125,365.1600036621094,7857000,0.013536353341952578
2023-02-02,NVDA,21.691226959228516,21.931030247878642,20.683054133284987,20.98280776765086,564276000,0.036575295118773
2023-02-02,TSLA,188.27000427246094,196.75,182.61000061035156,187.3300018310547,217448300,0.03781489703913388
2023-02-02,WMT,46.35591125488281,46.756143870050664,46.136430282868574,46.610896882024214,17806800,-0.007258041325511555
2023-02-03,AAPL,152.52426147460938,155.36743699431324,145.93955891955838,146.13699831650217,154357300,0.024399802290345107
2023-02-03,AMZN,103.38999938964844,108.77999877929688,102.5199966430664,105.26000213623047,144374800,-0.08431497620839845
2023-02-03,GOOGL,104.15534210205078,107.16727723378527,101.96846066058136,102.31637258300907,65309300,-0.027473535368703894
2023-02-03,GS,346.6488342285156,350.9778404960387,342.42288592191517,342.59154181911873,2243100,0.00129933678289329
2023-02-03,JPM,133.2855682373047,134.45698251941963,130.4893094428624,130.5365321486793,11501200,0.015474264682375116
2023-02-03,MSFT,253.2052001953125,258.9387087363998,251.98009281088562,254.37150481807473,29077300,-0.023620260758528078
2023-02-03,NFLX,365.8999938964844,379.42999267578125,359.0,359.0799865722656,9402000,-0.0026984129096612186
2023-02-03,NVDA,21.082725524902344,21.727197912040786,20.771979321521542,20.982807015101592,429366000,-0.028052882184577688
2023-02-03,TSLA,189.97999572753906,199.0,183.69000244140625,183.9499969482422,232662000,0.009082654784473565
2023-02-03,WMT,45.73942947387695,46.46565708103781,45.465077314787465,46.27199564703799,17155500,-0.013298881724408407
2023-02-06,AAPL,149.78968811035156,151.14217893420934,148.85183962560956,150.61895772492184,69858300,-0.01792877629971701
2023-02-06,AMZN,102.18000030517578,103.94999694824219,100.6500015258789,102.93000030517578,81945200,-0.011703250716856073
2023-02-06,GOOGL,102.28655242919922,103.73784757677933,101.27262901864569,101.78953323137407,31999600,-0.017942331474659623
2023-02-06,GS,347.44525146484375,347.8762990787346,342.74144509314607,345.75863541319796,1816200,0.0022974755939986213
2023-02-06,JPM,134.0696563720703,134.37196240749938,132.28420279270975,132.47313685748034,8406200,0.005882768443239206
2023-02-06,MSFT,251.65660095214844,253.1561309156688,249.70623992968441,252.31327154852002,22518000,-0.006115985145524361
2023-02-06,NFLX,361.4800109863281,368.45001220703125,360.67999267578125,363.6400146484375,4994900,-0.012079756720101753
2023-02-06,NVDA,21.071735382080078,21.55234058671362,20.768982041999962,20.78896612562126,452197000,-0.0005212866244113101
2023-02-06,TSLA,194.75999450683594,198.1699981689453,189.9199981689453,193.00999450683594,186188100,0.025160537355481072
2023-02-06,WMT,45.406982421875,45.865314652357696,45.19718282139341,45.77493881474047,17454000,-0.007268281564198897
2023-02-07,AAPL,152.67236328125,153.2449481745533,148.71364771535568,148.71364771535568,83322600,0.01924481723184268
2023-02-07,AMZN,102.11000061035156,102.41000366210938,98.08000183105469,101.16999816894531,119501300,-0.0006850625818668465
2023-02-07,GOOGL,106.998291015625,107.53507265289669,102.50524085818532,102.60464317977393,49010200,0.04606410593110133
2023-02-07,GS,350.8185119628906,352.6082145630732,344.20318643312504,344.9809251219864,2205500,0.009708754066504177
2023-02-07,JPM,135.70396423339844,136.35579904445333,133.3705916503666,133.55954014004612,10447900,0.012189990677626605
2023-02-07,MSFT,262.2317199707031,263.4176152589011,254.90066837762996,255.34171889390444,50841400,0.04202202119294096
2023-02-07,NFLX,362.95001220703125,364.17999267578125,354.17999267578125,358.510009765625,6289400,0.004066618280474499
